,Date,Open,High,Low,Close,Volume,Polarity,Subjectivity,Adj Close
919,11-06-10,10211.83008,10215.98047,10082.70996,10211.07031,187890000,0.058197448,0.322071041,10211.07031
920,14-06-10,10192.40039,10328.66992,10186.20996,10190.88965,177920000,0.063486042,0.328584772,10190.88965
921,15-06-10,10404.24023,10408.32031,10192.40039,10404.76953,203170000,0.060265018,0.330672189,10404.76953
922,16-06-10,10409.98047,10429.03027,10332.59961,10409.45996,165700000,0.061153626,0.325197868,10409.45996
923,17-06-10,10435,10441.2002,10319.21973,10434.16992,181070000,0.060079934,0.335537404,10434.16992
924,18-06-10,10452.45996,10483.44043,10424.49023,10450.63965,338010000,0.066819784,0.322569541,10450.63965
925,21-06-10,10441.9502,10594.16016,10395.54981,10442.41016,165190000,0.058692135,0.324204404,10442.41016
926,22-06-10,10293.29981,10493.57031,10283.40039,10293.51953,175750000,0.057193161,0.326753754,10293.51953
927,23-06-10,10297.08008,10368.04004,10227.24023,10298.44043,195100000,0.050853807,0.32388372,10298.44043
928,24-06-10,10153.48047,10298.05957,10128.84961,10152.79981,244440000,0.060083249,0.336198425,10152.79981
929,25-06-10,10143.04981,10202.91016,10081.08008,10143.80957,434500000,0.05646123,0.319178422,10143.80957
930,28-06-10,10135.71973,10201.92969,10101.41016,10138.51953,164100000,0.051473139,0.318914183,10138.51953
931,29-06-10,9868.339844,10135.79981,9811.919922,9870.299805,290500000,0.055422748,0.318751261,9870.299805
932,30-06-10,9773.269531,9908.919922,9753.839844,9774.019531,235090000,0.049163756,0.326746562,9774.019531
933,01-07-10,9732.530273,9795.480469,9621.889648,9732.530273,262820000,0.059289729,0.330906756,9732.530273
934,02-07-10,9686.480469,9770.870117,9614.320313,9686.480469,199570000,0.062013628,0.315170128,9686.480469
935,06-07-10,9743.620117,9858.129883,9659.009766,9743.620117,261020000,0.055553095,0.322669938,9743.620117
936,07-07-10,10019.25977,10026.59961,9736.700195,10018.28027,219560000,0.074008021,0.324590349,10018.28027
937,08-07-10,10138.99023,10139.86035,10019.25977,10138.99023,192210000,0.069341414,0.329372066,10138.99023
938,09-07-10,10199.24023,10201.76953,10118.41016,10198.03027,134810000,0.059128993,0.321003761,10198.03027
939,12-07-10,10217.54981,10220.28027,10146.49023,10216.26953,131490000,0.062904956,0.323931452,10216.26953
940,13-07-10,10370.95996,10407.82031,10217.54981,10363.01953,179040000,0.057222614,0.332104956,10363.01953
941,14-07-10,10367.09961,10400.09961,10303,10366.71973,208530000,0.062887366,0.324608346,10366.71973
942,15-07-10,10356.2002,10379.74023,10240.48047,10359.30957,210000000,0.045183472,0.323420557,10359.30957
943,16-07-10,10098.12012,10356.2002,10079.58008,10097.90039,335060000,0.053302766,0.327271298,10097.90039
944,19-07-10,10151.48047,10187.28027,10073.67969,10154.42969,176970000,0.056066327,0.324704515,10154.42969
945,20-07-10,10226.01953,10236.40039,10007.75977,10229.95996,194410000,0.056757029,0.333959501,10229.95996
946,21-07-10,10121.80957,10265.54004,10065.5,10120.53027,203900000,0.060393625,0.325945429,10120.53027
947,22-07-10,10321.16016,10363.24023,10121.80957,10322.29981,202220000,0.055129695,0.32576997,10322.29981
948,23-07-10,10424.16992,10441.9502,10287.48047,10424.62012,200000000,0.049633591,0.324843702,10424.62012
949,26-07-10,10525.28027,10526.79004,10414.40039,10525.42969,178820000,0.056225405,0.320342609,10525.42969
950,27-07-10,10537.00977,10578.33008,10494.86035,10537.69043,180550000,0.058431367,0.327533427,10537.69043
951,28-07-10,10498.94043,10548.51953,10463.21973,10497.87988,162070000,0.060643675,0.328907032,10497.87988
952,29-07-10,10465.19043,10584.99023,10387.38965,10467.16016,202110000,0.058835884,0.330519587,10467.16016
953,30-07-10,10468.82031,10507.19043,10347.5,10465.94043,208160000,0.071832426,0.327596507,10465.94043
954,02-08-10,10673.91992,10692.2002,10468.58984,10674.37988,167640000,0.067787186,0.306443355,10674.37988
955,03-08-10,10630.2002,10676.9502,10600.95996,10636.37988,164880000,-0.017783059,0.351486746,10636.37988
956,04-08-10,10679.66992,10702.99023,10627.53027,10680.42969,173360000,0.083491128,0.361322983,10680.42969
957,05-08-10,10668.54981,10679.75,10612.84961,10674.98047,139610000,0.061289096,0.330130503,10674.98047
958,06-08-10,10654.62012,10668.7002,10515.37012,10653.55957,154870000,0,0,10653.55957
959,09-08-10,10696.62988,10719.94043,10649.40039,10698.75,166330000,0,0,10698.75
960,10-08-10,10631.82031,10700.70996,10551.62012,10644.25,203490000,0.074118672,0.373991719,10644.25
961,11-08-10,10361.58008,10631.90039,10367.33008,10378.83008,219330000,0.032461847,0.4638972,10378.83008
962,12-08-10,10320.33008,10361.65039,10268.70996,10319.9502,221030000,0.002340816,0.330432186,10319.9502
963,13-08-10,10303.07031,10354.91992,10285.44043,10303.15039,151620000,0.013200758,0.330530303,10303.15039
964,16-08-10,10297.62988,10333.12012,10209.53027,10302.00977,146040000,0.039366337,0.336846024,10302.00977
965,17-08-10,10398.58984,10480.44043,10297.46973,10405.84961,191340000,0.084624224,0.356320393,10405.84961
966,18-08-10,10411.15039,10472.29981,10330.01953,10415.54004,168560000,0.195658813,0.589801704,10415.54004
967,19-08-10,10270.98047,10411.15039,10216.19043,10271.20996,227740000,0.261363636,0.46010101,10271.20996
968,20-08-10,10215.50977,10270.98047,10147.24023,10213.62012,251150000,0.032954545,0.357467532,10213.62012
969,23-08-10,10173.04981,10304.7002,10170.29004,10174.41016,173000000,-0.011286699,0.362562074,10174.41016
970,24-08-10,10040.15039,10173.04981,9991.179688,10040.4502,223680000,0,0,10040.4502
971,25-08-10,10059.90039,10097.40039,9937.980469,10060.05957,183890000,0.007545966,0.312251483,10060.05957
972,26-08-10,9982.179688,10104.70996,9968.099609,9985.80957,176330000,0.041070147,0.380514304,9985.80957
973,27-08-10,10145.58008,10159.87988,9936.620117,10150.65039,207760000,0.038705234,0.305176358,10150.65039
974,30-08-10,10006.41992,10150.57031,10007.67969,10009.73047,150480000,0.084843724,0.334766214,10009.73047
975,31-08-10,10016.00977,10073.37988,9941.839844,10014.71973,255420000,0.063550278,0.343150621,10014.71973
976,01-09-10,10270.08008,10279.08008,10016.00977,10269.46973,205710000,0.033636364,0.354621212,10269.46973
977,02-09-10,10321.91992,10320.37012,10253.95996,10320.09961,149930000,0.098002674,0.382582681,10320.09961
978,03-09-10,10446.79981,10451.15039,10321.83984,10447.92969,168600000,0.05462705,0.28272404,10447.92969
979,07-09-10,10338.49023,10446.79981,10332.40039,10340.69043,149040000,0.025784699,0.361486546,10340.69043
980,08-09-10,10388.13965,10426.7002,10335.69043,10387.00977,166760000,0.055536512,0.385183422,10387.00977
981,09-09-10,10415.00977,10476.62012,10386.62988,10415.24023,163590000,0.043338423,0.323333967,10415.24023
982,10-09-10,10458.59961,10471.28027,10403.16992,10462.76953,140320000,0,0,10462.76953
983,13-09-10,10544.73047,10567.58984,10458.59961,10544.12988,190720000,0.221428571,0.40952381,10544.12988
984,14-09-10,10526.41992,10588.32031,10499.7002,10526.49023,192410000,0.05508709,0.430709325,10526.49023
985,15-09-10,10571.75,10587.79981,10480.78027,10572.73047,167420000,-0.011489843,0.355008122,10572.73047
986,16-09-10,10595.54981,10603.69043,10522.48047,10594.83008,170300000,0.096499753,0.422118257,10594.83008
987,17-09-10,10608.08008,10650.16016,10567.36035,10607.84961,367230000,0.057339758,0.325466512,10607.84961
988,20-09-10,10753.38965,10774.12988,10608.08008,10753.62012,157120000,0.069143756,0.345655274,10753.62012
989,21-09-10,10761.11035,10833.38965,10717.74023,10761.03027,186740000,0.068851383,0.354929409,10761.03027
990,22-09-10,10738.48047,10805.37988,10708.40039,10739.30957,168590000,0.068543907,0.357730993,10739.30957
991,23-09-10,10664.38965,10761.94043,10640.91992,10662.41992,156830000,0.078638566,0.361180662,10662.41992
992,24-09-10,10860.03027,10865.78027,10664.30957,10860.25977,179270000,0.075470738,0.355527904,10860.25977
993,27-09-10,10809.16992,10873.2002,10809.62012,10812.04004,143910000,0.074559318,0.35603778,10812.04004
994,28-09-10,10857.98047,10886.20996,10728.63965,10858.13965,167110000,0.075161859,0.367801826,10858.13965
995,29-09-10,10836.04004,10869.25977,10798.87988,10835.28027,158830000,0.076658065,0.357890592,10835.28027
996,30-09-10,10789.71973,10948.87988,10745.44043,10788.04981,214540000,0.077045404,0.365463525,10788.04981
997,01-10-10,10828.84961,10866.54004,10780.63965,10829.67969,161890000,0.072081551,0.356901779,10829.67969
998,04-10-10,10752.78027,10853.70996,10711.12012,10751.26953,160370000,0.075155131,0.359850404,10751.26953
999,05-10-10,10936.79004,10965.61035,10752.62988,10944.71973,216240000,0.074969818,0.360241886,10944.71973
1000,06-10-10,10968.41016,10974.16016,10918.57031,10967.65039,163440000,0.07160907,0.360937646,10967.65039
1001,07-10-10,10948.5,10998.53027,10892.75977,10948.58008,141920000,0.077741458,0.364809095,10948.58008
1002,08-10-10,11006.92969,11032.16992,10929.28027,11006.48047,152280000,0.083257196,0.355677786,11006.48047
1003,11-10-10,11010.79004,11030.5,10977.90039,11010.33984,114830000,0.073209661,0.365952739,11010.33984
1004,12-10-10,11022.82031,11053.20996,10913.83984,11020.40039,155150000,0.083893987,0.368394598,11020.40039
1005,13-10-10,11096.99023,11155.23047,11022.07031,11096.08008,224920000,0.080614083,0.366270544,11096.08008
1006,14-10-10,11096.00977,11112.2002,11023.54004,11094.57031,196170000,0.079330893,0.365157389,11094.57031
1007,15-10-10,11062.62988,11141.19043,11010.67969,11062.78027,319210000,0.082670972,0.364694978,11062.78027
1008,18-10-10,11139.59961,11159.04981,11054.75977,11143.69043,190290000,0.079090275,0.363170222,11143.69043
1009,19-10-10,10974.51953,11139.59961,10917.62012,10978.62012,247640000,0.079043823,0.366963023,10978.62012
1010,20-10-10,11105.24023,11152.87988,10970.88965,11107.96973,220140000,0.082443471,0.361690269,11107.96973
1011,21-10-10,11146.41016,11213.54004,11066.19043,11146.57031,178060000,0.07291214,0.364180647,11146.57031
1012,22-10-10,11133.40039,11159.04981,11109.25,11132.55957,104570000,0.082846817,0.359013302,11132.55957
1013,25-10-10,11163.13965,11247.59961,11132.33984,11164.04981,168110000,0.069669624,0.357441747,11164.04981
1014,26-10-10,11168.40039,11184.82031,11087,11169.45996,159040000,0.071497714,0.355808728,11169.45996
1015,27-10-10,11127.33984,11168.40039,11020.82031,11126.28027,167080000,0.071841464,0.366317916,11126.28027
1016,28-10-10,11120.4502,11179.33984,11052.59961,11113.9502,156250000,0.073554304,0.365224559,11113.9502
1017,29-10-10,11120.29981,11131.00977,11075.79981,11118.49023,189650000,0.077389241,0.37462213,11118.49023
1018,01-11-10,11125.21973,11244.26953,11062.33008,11124.62012,150130000,0.070753726,0.353038972,11124.62012
1019,02-11-10,11184.87988,11219.51953,11125.21973,11188.71973,150390000,0.080605113,0.360726895,11188.71973
1020,03-11-10,11216.65039,11226.63965,11097.37012,11215.12988,177580000,0.0785138,0.362673301,11215.12988
1021,04-11-10,11435.21973,11440.37012,11216.65039,11434.83984,234680000,0.073474553,0.35170893,11434.83984
1022,05-11-10,11439.54004,11451.53027,11393.51953,11444.08008,211670000,0.07796614,0.351774459,11444.08008
1023,08-11-10,11403.58984,11439.61035,11362.53027,11406.83984,143990000,0.074177137,0.35815034,11406.83984
1024,09-11-10,11342.80957,11421.13965,11303.19043,11346.75,161910000,0.074519563,0.354708761,11346.75
1025,10-11-10,11326.69043,11366.16016,11255.01953,11357.04004,164170000,0.067396362,0.355568459,11357.04004
1026,11-11-10,11281.28027,11326.76953,11231.21973,11283.09961,296660000,0.069326666,0.352177903,11283.09961
1027,12-11-10,11194.01953,11283.7002,11143.83984,11192.58008,217650000,0.079562397,0.358992899,11192.58008
1028,15-11-10,11194.7002,11280.90039,11189.09961,11201.96973,155660000,0.072119574,0.353598703,11201.96973
1029,16-11-10,11017.83008,11194.7002,10978.92969,11023.5,254570000,0.072243679,0.359129139,11023.5
1030,17-11-10,11010.49023,11042.16016,10990.80957,11007.87988,160250000,0.070317749,0.358420517,11007.87988
1031,18-11-10,11180.76953,11199.69043,11010.33984,11181.23047,171770000,0.061842303,0.360045081,11181.23047
1032,19-11-10,11201.66016,11206.16992,11119.24023,11203.54981,219400000,0.074094467,0.365806984,11203.54981
1033,22-11-10,11177.59961,11206.04981,11054.53027,11178.58008,152850000,0.060109837,0.350693606,11178.58008
1034,23-11-10,11037.34961,11180.16992,10992.16992,11036.37012,192820000,0.068034015,0.362853856,11036.37012
1035,24-11-10,11183.5,11195.99023,11037.34961,11187.28027,138280000,0.066496407,0.35009522,11187.28027
1036,26-11-10,11083.75,11183.5,11067.16992,11091.87012,68400000,0.068102227,0.350896048,11091.87012
1037,29-11-10,11049.71973,11083.82031,10929.28027,11052.49023,151530000,0.065179106,0.362421017,11052.49023
1038,30-11-10,11007.23047,11062.62988,10942.98047,11006.01953,233770000,0.078834627,0.368068554,11006.01953
1039,01-12-10,11255.92969,11276.09961,11007.23047,11255.78027,202520000,0.075731473,0.364565337,11255.78027
1040,02-12-10,11361.87988,11373.79981,11255.84961,11362.41016,212090000,0.065264542,0.359597985,11362.41016
1041,03-12-10,11381.33008,11388.87012,11318.82031,11382.08984,149440000,0.08069838,0.3632868,11382.08984
1042,06-12-10,11363.84961,11392.08008,11350.26953,11362.19043,122240000,0.068793353,0.36813391,11362.19043
1043,07-12-10,11354.4502,11450.88965,11354.08984,11359.16016,175720000,0.071934967,0.364255632,11359.16016
1044,08-12-10,11370.44043,11389.08984,11327.49023,11372.48047,152510000,0.072759058,0.367730951,11372.48047
1045,09-12-10,11370.05957,11413.34961,11331.5,11370.05957,167970000,0.073432459,0.368220149,11370.05957
1046,10-12-10,11406.16016,11413.69043,11357.71973,11410.32031,151820000,0.077806144,0.364044387,11410.32031
1047,13-12-10,11429.24023,11480.03027,11405.33008,11428.55957,151190000,0.075627626,0.360352105,11428.55957
1048,14-12-10,11475.63965,11514.08008,11428.94043,11476.54004,149860000,0.066883676,0.369099364,11476.54004
1049,15-12-10,11457.92969,11519.04004,11445.66992,11457.46973,189670000,0.06262541,0.360146437,11457.46973
1050,16-12-10,11499.01953,11514.83984,11421.29981,11499.25,163040000,0.075657921,0.3666971,11499.25
1051,17-12-10,11491.29981,11503.17969,11451,11491.91016,358300000,0.070571397,0.365678563,11491.91016
1052,20-12-10,11478.36035,11517.07031,11442.67969,11478.12988,125360000,0.072521226,0.3632606,11478.12988
1053,21-12-10,11532.16992,11549.12012,11478.29004,11533.16016,119420000,0.064453464,0.366410955,11533.16016
1054,22-12-10,11559.11035,11566.99023,11528.08008,11559.49023,122040000,0.071373058,0.369461023,11559.49023
1055,23-12-10,11572.80957,11580.83984,11542.62012,11573.49023,100840000,0.074506858,0.36523647,11573.49023
1056,27-12-10,11554.79981,11573.19043,11518.44043,11555.03027,76820000,0.069478691,0.378386824,11555.03027
1057,28-12-10,11572.74023,11591.12988,11541.13965,11575.54004,114100000,0.071062374,0.373934009,11575.54004
1058,29-12-10,11585.37988,11625,11572.66016,11585.37988,77800000,0.075477435,0.374855434,11585.37988
1059,30-12-10,11569.33008,11594.37988,11551.92969,11569.70996,76820000,0.055465729,0.354416189,11569.70996
1060,31-12-10,11577.42969,11597.41016,11530.32031,11577.50977,93330000,0.073748394,0.370531299,11577.50977
1061,03-01-11,11670.90039,11711.46973,11577.34961,11670.75,203420000,0.075138692,0.357783734,11670.75
1062,04-01-11,11688.61035,11698.21973,11635.74023,11691.17969,178630000,0.086734237,0.359666047,11691.17969
1063,05-01-11,11716.92969,11742.67969,11652.88965,11722.88965,169990000,0.064375387,0.362878262,11722.88965
1064,06-01-11,11696.86035,11736.74023,11667.45996,11697.30957,193080000,0,0,11697.30957
1065,07-01-11,11672.33984,11726.94043,11599.67969,11674.75977,188720000,0.098187511,0.360031848,11674.75977
1066,10-01-11,11638.50977,11677.33008,11573.87012,11637.4502,150340000,-0.068842682,0.443253201,11637.4502
1067,11-01-11,11673.62012,11704.12012,11635.48047,11671.87988,157440000,0.071141767,0.354888082,11671.87988
1068,12-01-11,11753.7002,11782.23047,11673.62012,11755.44043,144960000,0.013314715,0.36542462,11755.44043
1069,13-01-11,11732.12988,11757.25,11700.53027,11731.90039,161660000,0.081293255,0.34209138,11731.90039
1070,14-01-11,11783.82031,11794.15039,11698.83008,11787.37988,200770000,0,0,11787.37988
1071,18-01-11,11834.20996,11858.78027,11777.99023,11837.92969,203390000,0.048664669,0.247172827,11837.92969
1072,19-01-11,11823.7002,11861.24023,11798.45996,11825.29004,166250000,-0.008252438,0.461103571,11825.29004
1073,20-01-11,11822.9502,11845.16016,11744.76953,11822.79981,180800000,0.053317344,0.359563793,11822.79981
1074,21-01-11,11873.42969,11905.48047,11822.79981,11871.83984,249480000,0.041810672,0.426401352,11871.83984
1075,24-01-11,11980.51953,11982.94043,11867.98047,11980.51953,184000000,0.096753247,0.338284632,11980.51953
1076,25-01-11,11978.84961,11985.96973,11898.74023,11977.19043,191950000,0.115715543,0.365443422,11977.19043
1077,26-01-11,11985.36035,12020.51953,11961.83008,11985.44043,168320000,0.062240992,0.344287146,11985.44043
1078,27-01-11,11990.36035,12019.53027,11971.92969,11989.83008,167770000,0.060087786,0.360582735,11989.83008
1079,28-01-11,11824.38965,12012.41992,11803.04004,11823.7002,214170000,0.08184178,0.426714968,11823.7002
1080,31-01-11,11892.5,11891.92969,11817.87988,11891.92969,206580000,0.086993007,0.471087801,11891.92969
1081,01-02-11,12038.26953,12050.75,11892.5,12040.16016,180890000,0.068353475,0.366634016,12040.16016
1082,02-02-11,12040.67969,12057.91016,12018.50977,12041.96973,143440000,0.076812569,0.367882226,12041.96973
1083,03-02-11,12061.73047,12080.54004,11981.04981,12062.25977,143710000,0.085193932,0.39506289,12062.25977
1084,04-02-11,12092.37988,12092.41992,12025.78027,12092.15039,121780000,0,0,12092.15039
1085,07-02-11,12152.7002,12188.75977,12092.29981,12161.62988,132960000,0,0,12161.62988
1086,08-02-11,12229.29004,12238.79004,12150.04981,12233.15039,126650000,0,0,12233.15039
1087,09-02-11,12239.66016,12254.23047,12188.19043,12239.88965,162910000,0.064385476,0.332617918,12239.88965
1088,10-02-11,12227.78027,12239.66016,12156.94043,12229.29004,274440000,0.080154283,0.367282413,12229.29004
1089,11-02-11,12266.83008,12285.94043,12180.48047,12273.25977,184290000,0.088647214,0.359856475,12273.25977
1090,14-02-11,12266.75,12276.20996,12235.91016,12268.19043,146350000,0.079010228,0.355695659,12268.19043
1091,15-02-11,12219.79004,12267.66016,12193.26953,12226.63965,142580000,0.081675923,0.370902234,12226.63965
1092,16-02-11,12287.71973,12303.16016,12219.79004,12288.16992,146270000,0.077992709,0.364874273,12288.16992
1093,17-02-11,12318.66992,12331.30957,12253.24023,12318.13965,130860000,0.065373632,0.357561739,12318.13965
1094,18-02-11,12389.74023,12391.29004,12303.23047,12391.25,230040000,0.071441809,0.350091363,12391.25
1095,22-02-11,12211.80957,12389.82031,12176.30957,12212.79004,201860000,0.074196047,0.358837784,12212.79004
1096,23-02-11,12104.55957,12221.12012,12063.42969,12105.78027,213490000,0.065268244,0.371154082,12105.78027
1097,24-02-11,12060.92969,12129.62012,11983.16992,12068.5,190860000,0.075380719,0.366658854,12068.5
1098,25-02-11,12130.4502,12151.03027,12060.92969,12130.4502,147540000,0.080714435,0.363706591,12130.4502
1099,28-02-11,12226.49023,12235.04004,12130.15039,12226.33984,199560000,0.087433155,0.346127946,12226.33984
1100,01-03-11,12057.33984,12261.37988,12054.99023,12058.01953,183240000,0.069066889,0.370743077,12058.01953
1101,02-03-11,12068.00977,12115.12012,12018.62988,12066.79981,147270000,0.080887571,0.368153779,12066.79981
1102,03-03-11,12258.87988,12283.09961,12068.00977,12258.2002,157840000,0.081782503,0.349166962,12258.2002
1103,04-03-11,12171.08984,12271.37012,12079.50977,12169.87988,166700000,0,0,12169.87988
1104,07-03-11,12085.87012,12243.44043,12041.59961,12090.03027,176200000,0,0,12090.03027
1105,08-03-11,12211.16016,12251.2002,12072.20996,12214.37988,158610000,0,0,12214.37988
1106,09-03-11,12211.42969,12257.82031,12156.59961,12213.08984,128360000,0.071045514,0.350538058,12213.08984
1107,10-03-11,11976.95996,12211.42969,11974.38965,11984.61035,180660000,0.091899314,0.375847837,11984.61035
1108,11-03-11,12042.12988,12087.00977,11936.32031,12044.40039,143670000,0.072065954,0.355248898,12044.40039
1109,14-03-11,11988.69043,12042.12988,11897.30957,11993.16016,163000000,0.069042211,0.360539209,11993.16016
1110,15-03-11,11854.2002,11988.69043,11696.25,11855.41992,221930000,0.065361995,0.366829411,11855.41992
1111,16-03-11,11614.88965,11856.7002,11555.48047,11613.29981,254070000,0.072604317,0.366465392,11613.29981
1112,17-03-11,11777.23047,11800.54004,11614.82031,11774.58984,182260000,0.064512629,0.361536554,11774.58984
1113,18-03-11,11860.11035,11927.08984,11777.23047,11858.51953,355050000,0.080818353,0.366512748,11858.51953
1114,21-03-11,12036.37012,12078.29981,11860.11035,12036.53027,143390000,0.071076023,0.360370486,12036.53027
1115,22-03-11,12018.40039,12050.98047,12002.84961,12018.62988,115660000,0.075544828,0.355850063,12018.62988
1116,23-03-11,12087.54004,12116.13965,11972.61035,12086.01953,133940000,0.0727531,0.366176336,12086.01953
1117,24-03-11,12170.70996,12191.17969,12087.54004,12170.55957,131610000,0.066411744,0.358822563,12170.55957
1118,25-03-11,12221.19043,12259.79004,12170.70996,12220.58984,129790000,0.08041994,0.364210078,12220.58984
1119,28-03-11,12194.48047,12272.91992,12197.87988,12197.87988,123070000,0.067246098,0.361377848,12197.87988
1120,29-03-11,12280.07031,12285.41016,12173.50977,12279.00977,129030000,0.077355904,0.367436249,12279.00977
1121,30-03-11,12350.75977,12383.45996,12280.07031,12350.61035,140340000,0.070651959,0.365084428,12350.61035
1122,31-03-11,12321.01953,12381.67969,12319.00977,12319.73047,186140000,0,0,12319.73047
1123,01-04-11,12374.59961,12419.70996,12321.01953,12376.71973,147600000,0.079253019,0.365349216,12376.71973
1124,04-04-11,12402.08008,12407.41016,12369.15039,12400.03027,114660000,0.082622237,0.369506908,12400.03027
1125,05-04-11,12386.66016,12438.13965,12353.33984,12393.90039,142340000,0.06999023,0.325022536,12393.90039
1126,06-04-11,12426.4502,12450.92969,12386.66016,12426.75,182350000,0,0,12426.75
1127,07-04-11,12409.87012,12440.55957,12328.36035,12409.49023,158590000,0,0,12409.49023
1128,08-04-11,12380.42969,12450.36035,12320.71973,12380.04981,122820000,0.091273105,0.367704863,12380.04981
1129,11-04-11,12381.19043,12444,12352.87988,12381.11035,109950000,0.082410623,0.366126064,12381.11035
1130,12-04-11,12263.65039,12381.19043,12233,12263.58008,137260000,0.076616791,0.366792662,12263.58008
1131,13-04-11,12270.24023,12335.09961,12224.4502,12270.99023,118950000,0.077814283,0.372391915,12270.99023
1132,14-04-11,12285.4502,12305.58008,12163.86035,12285.15039,140670000,0.078383035,0.373668656,12285.15039
1133,15-04-11,12339.70996,12369.26953,12272.58008,12341.83008,234710000,0.060754725,0.362995415,12341.83008
1134,18-04-11,12201.44043,12339.79004,12093.88965,12201.58984,190220000,0.074567857,0.374467385,12201.58984
1135,19-04-11,12266.75,12275.33984,12200.29981,12266.75,149870000,0.089229041,0.36926764,12266.75
1136,20-04-11,12453.62012,12475.53027,12263.58008,12453.54004,203900000,0.071580979,0.364595638,12453.54004
1137,21-04-11,12505.99023,12506.05957,12447.55957,12505.99023,166630000,0.066823804,0.370748939,12505.99023
1138,25-04-11,12480.86035,12506.21973,12446.04981,12479.87988,128660000,0.065901514,0.363371038,12479.87988
1139,26-04-11,12592.23047,12613.16016,12478.13965,12595.37012,183980000,0.075273626,0.373233235,12595.37012
1140,27-04-11,12689.90039,12708.37012,12588.33008,12690.95996,160550000,0.078329306,0.37286412,12690.95996
1141,28-04-11,12763.45996,12776.13965,12674.54004,12763.30957,148760000,0.077695997,0.375966721,12763.30957
1142,29-04-11,12810.16016,12832.83008,12751.12988,12810.54004,378620000,0.054904935,0.348867476,12810.54004
1143,02-05-11,12806.37988,12876,12784.62012,12807.36035,150960000,0.078683722,0.341099143,12807.36035
1144,03-05-11,12806.29004,12840.66016,12749.99023,12807.50977,191510000,0.072668337,0.359053233,12807.50977
1145,04-05-11,12723.65039,12806.67969,12673.01953,12723.58008,193720000,0.095887032,0.389997571,12723.58008
1146,05-05-11,12580.75977,12724.55957,12521.28027,12584.16992,176950000,0.066881891,0.345538711,12584.16992
1147,06-05-11,12637.83008,12759.23047,12579.92969,12638.74023,168320000,0,0,12638.74023
1148,09-05-11,12685.12988,12722.07031,12620.2002,12684.67969,133940000,0.078073515,0.360684476,12684.67969
1149,10-05-11,12745.87012,12781.05957,12681.65039,12760.36035,156000000,0.09551531,0.35820662,12760.36035
1150,11-05-11,12629.95996,12748.20996,12577.20996,12630.03027,200680000,0.097807847,0.387390572,12630.03027
1151,12-05-11,12695.65039,12718.58008,12537.16992,12695.91992,216510000,0.078675132,0.364699372,12695.91992
1152,13-05-11,12594.76953,12714.5,12543.19043,12595.75,169940000,0.071375921,0.351354178,12595.75
1153,16-05-11,12541.33008,12642.90039,12530.80957,12548.37012,192310000,0.071033587,0.355845757,12548.37012
1154,17-05-11,12471.78027,12541.33008,12378.83984,12479.58008,192830000,0.071704227,0.370438508,12479.58008
1155,18-05-11,12561.45996,12571.15039,12443.09961,12560.17969,175120000,0.074569054,0.365229426,12560.17969
1156,19-05-11,12604.71973,12633.58984,12533.45996,12605.32031,158470000,0.068307941,0.360648283,12605.32031
1157,20-05-11,12511.36035,12604.83008,12485.86035,12512.04004,174980000,0.055560484,0.352241831,12512.04004
1158,23-05-11,12381.57031,12511.36035,12331.76953,12381.25977,150720000,0.066893677,0.363934884,12381.25977
1159,24-05-11,12355.4502,12422.54981,12350.04004,12356.20996,145920000,0.073301296,0.3672969,12356.20996
1160,25-05-11,12391.62988,12440.03027,12309.51953,12394.66016,145750000,0.070873606,0.365375007,12394.66016
1161,26-05-11,12398.05957,12441.58008,12317.91992,12402.75977,149070000,0.079137767,0.352677405,12402.75977
1162,27-05-11,12443.40039,12483.80957,12397.69043,12441.58008,126030000,0.068264848,0.361676708,12441.58008
1163,31-05-11,12569.41016,12574.29004,12443.40039,12569.79004,208290000,0,0,12569.79004
1164,01-06-11,12289.61035,12569.49023,12282.41992,12290.13965,183020000,0.066096616,0.370786839,12290.13965
1165,02-06-11,12247.79981,12306.70996,12190.54004,12248.54981,156370000,0.097091994,0.373876938,12248.54981
1166,03-06-11,12151.19043,12247.87012,12104.03027,12151.25977,157740000,0.066252665,0.350798125,12151.25977
1167,06-06-11,12090.17969,12151.49023,12070.66016,12089.95996,166600000,0,0,12089.95996
1168,07-06-11,12066.26953,12178.88965,12066.61035,12070.80957,162610000,0,0,12070.80957
1169,08-06-11,12049.46973,12098.36035,12024.25977,12048.94043,156870000,0,0,12048.94043
1170,09-06-11,12124.16992,12183.12012,12049.08984,12124.36035,149700000,0.075706625,0.363304183,12124.36035
1171,10-06-11,11945.33008,12124.84961,11937.41992,11951.91016,178310000,0.066955078,0.363656315,11951.91016
1172,13-06-11,11951.37988,12011.66016,11917.78027,11952.96973,153370000,0.084103736,0.369400621,11952.96973
1173,14-06-11,12075.12012,12120.79981,11951.37988,12076.11035,159620000,0,0,12076.11035
1174,15-06-11,11896.12988,12075.2002,11862.53027,11897.26953,182500000,0,0,11897.26953
1175,16-06-11,11962.66016,11990.01953,11875.76953,11961.51953,189500000,0,0,11961.51953
1176,17-06-11,12004.28027,12072.88965,11962.50977,12004.36035,342010000,0,0,12004.36035
1177,20-06-11,12081.33008,12099.87012,11971.29004,12080.37988,127250000,0,0,12080.37988
1178,21-06-11,12189.70996,12217.33008,12081.17969,12190.00977,147570000,0,0,12190.00977
